AFF_LOVE_POINT	Puncte de dragoste: %d%%	
TOOLTIP_APPLY_RESIST_WOLFMAN	ªansa de apãrare împotriva atacului Lycan %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	ªansa de a învãþa din cãrþi de 2,5 ori mai bunã
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	Dacã învãþatul nu reuºeºte, ai încã o încercare gratuitã.	SNA
TOOLTIP_APPLY_SLOW_PCT	ªansã de încetinire %d%%	SA
TOOLTIP_APPLY_STEAL_HP	%d%% daune vor fi absorbite de PV.	SA
TOOLTIP_APPLY_STEAL_SP	%d%% daune vor fi absorbite de PM.	SA
TOOLTIP_APPLY_STUN_PCT	ªansa de blocare %d%%	SA
TOOLTIP_ARMOR	Armurã
TOOLTIP_ARROW	Sãgeatã
TOOLTIP_ASSASSIN	Ninja
TOOLTIP_ATT_GRADE	Valoarea atacului +%d	SA
TOOLTIP_ATT_SPEED	Viteza de atac +%d%%	SA
TOOLTIP_AUTO_ATTACK_SPEED_RECOVERY	Potiune verde	
TOOLTIP_AUTO_BLUE_POTION_RECOVERY	Roua albastra	
TOOLTIP_AUTO_CRITICAL_RECOVERY	Lupta critica	
TOOLTIP_AUTO_DEX_RECOVERY	Apararea zeului dragonului	
TOOLTIP_AUTO_GREEN_POTION_RECOVERY	Roua verde	
TOOLTIP_AUTO_INT_RECOVERY	Intel al dumnezeului dragonului	
TOOLTIP_AUTO_MOV_SPEED_RECOVERY	Potiune Mov	
TOOLTIP_AUTO_ORANGE_POTION_RECOVERY	Roua portocalie	
TOOLTIP_AUTO_PENETRATE_RECOVERY	Lupta penetranta	
TOOLTIP_AUTO_POTION_HP	Potiune hp	
TOOLTIP_AUTO_POTION_REST	A mai ramas: %.2f%%
TOOLTIP_AUTO_POTION_SP	Sp	
TOOLTIP_AUTO_POTION_USING	Activ	
TOOLTIP_AUTO_RED_POTION_RECOVERY	Roua rosie	
TOOLTIP_AUTO_STR_RECOVERY	Dragon god attack	
TOOLTIP_AUTO_VIT_RECOVERY	Viata dumnezeului dragonului	
TOOLTIP_AUTO_WHITE_POTION_RECOVERY	Roua alba	
TOOLTIP_AUTO_YELLOW_POTION_RECOVERY	Roua galbena	
TOOLTIP_BATTLE_POTION	Zonã de Rãzboi Licoare de Luptã	SNA
TOOLTIP_BOW_DISTANCE	Perimetru +%dm	SA
TOOLTIP_BUYPRICE	Preþ: %s
TOOLTIP_CAST_SPEED	Viteza farmecului +%d%%	SA
TOOLTIP_CON	Vitalitate +%d	SA
TOOLTIP_COSTUME_ATTR_BONUS	Bonus costum %d%%	SA
TOOLTIP_DEF_GRADE	Apãrare +%d	SA
TOOLTIP_DEX	Dexteritate +%d	SA
TOOLTIP_DRAGON_SOUL_DECK1	Cer	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Pãmânt	SNA
TOOLTIP_EAR	Cercel
TOOLTIP_ENERGY	Energie %d	SA
TOOLTIP_FISHINGROD_EXP	Puncte %d / %d	
TOOLTIP_FISHINGROD_LEVEL	Nivel: %d	
TOOLTIP_FISHINGROD_UPGRADE1	Da pescar	
TOOLTIP_FISHINGROD_UPGRADE2	Pentru a obtine unul	
TOOLTIP_FISHINGROD_UPGRADE3	Batia de pescuit mai bine.	
TOOLTIP_FISH_LEN	Lungime: %.2fcm	
TOOLTIP_HELMET	Coif
TOOLTIP_HP_REGEN	Regenerarea PV +%d%%	SA
TOOLTIP_INT	Inteligenþã +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Valoarea atacului %d	
TOOLTIP_ITEM_ATT_POWER	Valoarea atacului %d - %d	
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Valoarea atacului %d	
TOOLTIP_ITEM_ATT_POWER_ONE_ARG_ELEMENT	Valoarea atacului %d (+ %d)	
TOOLTIP_ITEM_ATT_POWER_REFINE	Valoarea atacului %d - %d (+ %d)	
TOOLTIP_ITEM_ATT_SPEED	Viteza de atac %s
TOOLTIP_ITEM_DEF_GRADE	Apãrare %d
TOOLTIP_ITEM_FAST	Rapid	
TOOLTIP_ITEM_LIMIT_CON	Limita superioarã a vitalitãþii %d
TOOLTIP_ITEM_LIMIT_DEX	Limita Superioarã a Dexteritãþii: %d
TOOLTIP_ITEM_LIMIT_INT	Limita superioarã a inteligenþei: %d
TOOLTIP_ITEM_LIMIT_LEVEL	De la nivel: %d	
TOOLTIP_ITEM_LIMIT_STR	Limita superioarã a Puterii: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Valoarea atacului magic %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Valoarea atacului magic %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Apãrare magicã %d
TOOLTIP_ITEM_NORMAL	Normal	
TOOLTIP_ITEM_SLOW	Încet
TOOLTIP_ITEM_VERY_FAST	Foarte rapid	
TOOLTIP_ITEM_VERY_SLOW	Foarte încet
TOOLTIP_ITEM_WEARABLE_JOB	[ echipabil ]
TOOLTIP_LOTTERY_STEP_NUMBER	%d	
TOOLTIP_LOTTO_NUMBER	Numar de noroc: %d	
TOOLTIP_MAGIC_ATTBONUS_PER	Atac magic +%d%%	SA
TOOLTIP_MAGIC_ATT_GRADE	Valoarea atacului magic +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Apãrare magicã +%d	SA
TOOLTIP_MALL_ATTBONUS	Valoarea atacului +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Valoarea Atacului	SNA
TOOLTIP_MALL_AUTOLOOT	Yang este Insusit automat.	SNA
TOOLTIP_MALL_DEFBONUS	Apãrare +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Apãrare	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_P_STATIC	ICafe EXP-Bonus +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	50% mai mult EXP	SNA
TOOLTIP_MALL_FISH_MIND	ªansa de a prinde un peºte este mai mare.	SNA
TOOLTIP_MALL_GOLDBONUS	ªansa de drop Yang a crescut cu %d%%	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Sansa de drop Yang dublatã	SNA
TOOLTIP_MALL_ITEMBONUS	ªansa de drop obiect a crescut cu %d%%	SA
TOOLTIP_MALL_ITEMBONUS_P_STATIC	iCafe ªansa de a aduna obiecte plus %.1f%%	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	ªansa de drop obiect a crescut cu 200%.	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Punctele de dragoste cresc mai repede.	SNA
TOOLTIP_MALL_SAFEBOX	Mai mult spaþiu de depozitare stã la dispoziþie.	SNA
TOOLTIP_MAX_HP	Max. PV +%d	SA
TOOLTIP_MAX_HP_PCT	Max. PV +%d%%	SA
TOOLTIP_MAX_SP	Max. PM +%d	SA
TOOLTIP_MAX_SP_PCT	Max. PM +%d%%	SA
TOOLTIP_MAX_STAMINA	Rezistenþã max. +%d	SA
TOOLTIP_MELEE_MAGIC_ATTBONUS_PER	Magic attack/melee +%d%%	SA
TOOLTIP_MEMORIZED_POSITION	%s ( %d, %d)	
TOOLTIP_MEMORIZED_POSITION_ERROR	Eroare gps ( %d, %d)	
TOOLTIP_MOV_SPEED	Viteza de miscare %d%%	SA
TOOLTIP_NECK	Colier	
TOOLTIP_NEED_ALL_SP	PM necesare: Max.
TOOLTIP_NEED_GSP	Spirit Dragon necesar: %d
TOOLTIP_NEED_HP	PV necesare: %d
TOOLTIP_NEED_HP_PER_SEC	PV/Sec.: %d
TOOLTIP_NEED_SP	PM necesare: %d
TOOLTIP_NEED_SP_PER_SEC	SP/Sec.: %d
TOOLTIP_NEXT_SKILL_LEVEL_1	Nivelul urmãtor: %d (Max. %d)
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Paguba medie %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Rezistenþa medie la pagubã %d%%	SA
TOOLTIP_PARTY_SKILL_LEVEL	Nivel actual: %d
TOOLTIP_PICK_EXP	Puncte: %d / %d
TOOLTIP_PICK_LEVEL	Nivel: %d
TOOLTIP_PICK_UPGRADE1	Da-o taietorului de lemne
TOOLTIP_PICK_UPGRADE2	pentru a realiza din ea
TOOLTIP_PICK_UPGRADE3	Tarnacop
TOOLTIP_POTION_CURE	Anuleaza efectele negative.
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Viteza de atac +%d	
TOOLTIP_POTION_PLUS_HP_PERCENT	PV +%d%%
TOOLTIP_POTION_PLUS_HP_POINT	PV +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Viteza de miscare +%d	
TOOLTIP_POTION_PLUS_SP_PERCENT	SP +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	SP +%d
TOOLTIP_POTION_SEC	Sec.
TOOLTIP_POTION_TIME	Durata:
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s nivel %d necesar.	
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d necesar	
TOOLTIP_RESIST_BOW	Aparare Sageata %d%%	SA
TOOLTIP_RESIST_DARK	Rezistenta la intunecare +%d%%	SA
TOOLTIP_RESIST_EARTH	Rezistenta pamant +%d%%	SA
TOOLTIP_RESIST_ELEC	Rezistenþa la fulger %d%%	SA
TOOLTIP_RESIST_FIRE	Rezistenþa la foc %d%%	SA
TOOLTIP_RESIST_HUMAN	Rezistenþa Semi-Om %d%%	SA
TOOLTIP_RESIST_ICE	Rezistenta gheata +%d%%	SA
TOOLTIP_RESIST_MAGIC	Rezistenþa la magie %d%%	SA
TOOLTIP_RESIST_MAGIC_REDUCTION	Penetrare magica de %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Rãmas: %d
TOOLTIP_SEALED	Personalizat
TOOLTIP_SELLPRICE	Preþ: %s
TOOLTIP_SHAMAN	ªaman
TOOLTIP_SHIELD	Scut
TOOLTIP_SHOES	Papuci
TOOLTIP_SKILL	Abilitate	SNA
TOOLTIP_SKILLBOOK_NAME	Cartea Abilitatii
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Valoarea atacului: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Valoarea atacului:
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Viteza de atac: +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Aparare:
TOOLTIP_SKILL_AFFECT_DODGE	Valoarea atacului inamic: -
TOOLTIP_SKILL_AFFECT_HEAL	Reînnoieºte PV:
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Viteza de miºcare: +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	ªansa de a evita un atac corporal:
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Rezistenþã la pagubã corporalã:
TOOLTIP_SKILL_COOL_TIME	Re-încãrcare:
TOOLTIP_SKILL_DAMAGE_BONUS	Paguba Abilitãþii %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Rezistenþã la Paguba Abilitãþii %d%%	SA
TOOLTIP_SKILL_DURATION	Durata: %d sec.
TOOLTIP_SKILL_FORGET_BOOK_NAME	Cartea Uitãrii
TOOLTIP_SKILL_LEVEL	Nivel actual: %d	
TOOLTIP_SKILL_LEVEL_MASTER	Nivelul curent: %d (master)	
TOOLTIP_SKILL_LEVEL_WITH_MAX	Nivel curent: %d (max. %d)	
TOOLTIP_SOCKET_EMPTY	Gol
TOOLTIP_SOCKET_REFINABLE_ITEM	[Obiect cu suport]
TOOLTIP_SP_REGEN	Regenerare PM +%d%%	SA
TOOLTIP_STR	Putere +%d	SA
TOOLTIP_SUNGMA_HP	%d de sungma va (vit)	SA
TOOLTIP_SUNGMA_IMMUNE	%d de sungma va (int)	SA
TOOLTIP_SUNGMA_MOVE	%d de sungma (res) va	SA
TOOLTIP_SUNGMA_STR	%d de sungma va (str)	SA
TOOLTIP_SURA	Sura	
TOOLTIP_TIME_CHARGER_FIX	Timp de incarcare %d sec.	SA
TOOLTIP_TIME_CHARGER_PER	Timp de incarcare %d%%	SA
TOOLTIP_UNIQUE	Unic
TOOLTIP_UNSEAL_LEFT_TIME	Personalizat inca: %dH %dM
TOOLTIP_WARRIOR	Razboinic	
TOOLTIP_WEAPON	Armã	
TOOLTIP_WOLFMAN	Lycan	
TOOLTIP_WRISTLET	Brãþarã
TOURNAMENT_ALL_CHARACTER	Toate caracterele	
TOURNAMENT_EVENT	Turneu PVP (%s - Lv %d - Lv %d)
UI_ACCEPT	Acceptã
UI_CANCEL	Întrerupere
UI_CLOSE	Închide
UI_DEF_FONT	Tahoma:12
UI_DEF_FONT_LARGE	Tahoma:14
UI_DEF_FONT_SMALL	Tahoma:9
UI_DENY	Refuzã
UI_ITEM	Obiect
UI_LEFT_TIME	Timp rãmas: %d sec.
UI_NEXT	Continuã
UI_NEXTPAGE	Urmatorul
UI_NOCONTENTS	Niciun conþinut
UI_NONAME	Niciun nume
UI_OK	OK
UI_POS_UNKNOWN	Localitate necunoscuta
UI_PREVPAGE	Inapoi
UPDATE_TIME	Data	
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	Sarcina trebuie sa fie inceputa din nou.	
USE_ITEM_FAILURE_PRIVATE_SHOP	Nu puteti utiliza niciun obiect in timp ce aveti un magazin privat deschis.	
WHEEL_REWARD_TEXT	Ai primit	
WHEEL_REWARD_TEXT_1	In inventar.	
WHEEL_REWARD_TITLE	Reward de la ruleta	
WHELL_OF_FORTUNE_EVENT	Evenimentul de Vara
WIKI_100	Lv 121-?
WIKI_1_75	Lv 1-99
WIKI_76_100	Lv 99-150
WIKI_ATTR_RARE	Bonusuri 6-7
WIKI_AVAIBLE_AT	Disponibil la
WIKI_BASIC	Mecanica jocului
WIKI_ALCHEMY	Sistem de alchimie
WIKI_EVENTS	Evenimente
WIKI_BASIC_DROP	Drop Obiecte
WIKI_BIOLOG	Biolog
WIKI_BIOLOGO	Biolog
WIKI_BODY_COSTUME	Costume
WIKI_BOSSES	Sefi
WIKI_BOSSES_EVENT	Sefi de Event
WIKI_CATEGORY	Categorii
WIKI_CHESTS	Cufere
WIKI_CHESTS_ALTERNATIVE	Alternative chests
WIKI_CHESTS_BOSS	Cufere de Bossi
WIKI_CHESTS_DUNGEON	Cufere din Dungeon
WIKI_CHESTS_EVENT	Cufere de Event
WIKI_CHESTS_OTHER	Alte Cufere
WIKI_CONTENT_INFO	Continul de: %s
WIKI_COSTUME	Costume si Skins
WIKI_COSTUMES	Costume
WIKI_DROPLIST_INFO	Drop de: %s
WIKI_EQUIPMENT	Echipament
WIKI_EQUIPMENT_ARMOR	Armuri
WIKI_EQUIPMENT_BELT	Curele
WIKI_EQUIPMENT_BRACELET	Bratari
WIKI_EQUIPMENT_EARRING	Cercei
WIKI_EQUIPMENT_HELMET	Casti
WIKI_EQUIPMENT_NECKLACE	Coliere
WIKI_EQUIPMENT_RINGS	Inele
WIKI_EQUIPMENT_SHIELD	Scuturi
WIKI_EQUIPMENT_SHOES	Papuci
WIKI_EQUIPMENT_TALISMAN	Talismane
WIKI_EQUIPMENT_WEAPONS	Arme
WIKI_GAMERULES	Regulile jocului
WIKI_GAME_RULES	Regulile jocului
WIKI_GUIDES	Informatie Vidra II
WIKI_HAIR_COSTUME	Frizuri
WIKI_ITEM_NAME	Cauta Obiect
WIKI_LEVEL_MOB_TEXT	Nivel %d
WIKI_LEVEL_TEXT	Nivel %d - Rang de Rafinat %d~%d
WIKI_LEVEL_TEXT2	Nivel %d~%d - Rang de Rafinat %d~%d
WIKI_METINSTONE	Pietre Metin
WIKI_MOB_NAME	Cauta Mob
WIKI_MONSTER	Monstri
WIKI_MOUNT	Mount si Pet
WIKI_MOUNT_ITEM	Mounts
WIKI_ORIGIN	Origin
WIKI_PETS	Pet-uri
WIKI_PET_ITEM	Pets
WIKI_PET_LEVEABLE_ITEM	Pet de Nivel
WIKI_SASH_COSTUME	Skin de Esarfa
WIKI_SHINING	Shinnings
WIKI_STATICS_INFO	Statica de: %s
WIKI_STATICS_INFO_DEFENSES	Aparari:
WIKI_STATICS_INFO_DMG	Min. Dmg:%d | Max. Dmg:%d | Max PV: %d
WIKI_STATICS_INFO_TYPE	Genus: %s | Sub-genus: %s
WIKI_STATICS_INFO_YNG	Min. Yang:%d | Max. Yang:%d | EXP: %d
WIKI_SYSTEM2	Sisteme Basice
WIKI_TITLE	Wiki System
WIKI_TITLE2	[H] WikiInfo
WIKI_UNKOWN_ITEM	Unknown item: %d
WIKI_UNKOWN_MOB	Unknown Mob: %d
WIKI_UPGRADE_COSTS	Evolutie
WIKI_WEAPON_SKIN	Skin de Arme
WIKI_YANG_COSTS	Pret
YANG_DROP_EVENT	Drop Yang: %d%%	
YELLOW_KINGDOM	|cFFFDE696Chunjo:|h|r
YES	Da	
cube_1	Zodiac
cube_2	Arme si Armuri Cianit
cube_3	Zodiac Arme & Armuri
cube_4	Premium PVM Items
cube_5	Bratari
cube_6	Esarfe
cube_7	Curele
cube_8	Coliere
cube_9	Cercei
cube_10	Papuci
cube_11	Coifuri
cube_12	Premium PVP Armours & Weapons
cube_13	Scut
cube_14	Coif
PRIVATESHOPSEARCH_WEAPON_SWORD	Sabie
PRIVATESHOPSEARCH_WEAPON_TWOHAND	Doua Maini
PRIVATESHOPSEARCH_WEAPON_DAGGER	Pumnal
PRIVATESHOPSEARCH_WEAPON_BOW	Arc
PRIVATESHOPSEARCH_WEAPON_CLAW	Claw
PRIVATESHOPSEARCH_WEAPON_FAN	Evantai
PRIVATESHOPSEARCH_WEAPON_BELL	Clopot
PRIVATESHOPSEARCH_EQUIPMENT	Echipament
PRIVATESHOPSEARCH_EQUIPMENT_ARMOUR	Armura
PRIVATESHOPSEARCH_EQUIPMENT_SHIELD	Scut
PRIVATESHOPSEARCH_EQUIPMENT_EARRINGS	Cercei
PRIVATESHOPSEARCH_EQUIPMENT_NECKLACES	Coliere
PRIVATESHOPSEARCH_EQUIPMENT_BRACELETS	Bratara
PRIVATESHOPSEARCH_EQUIPMENT_SHOES	Papuci
PRIVATESHOPSEARCH_EQUIPMENT_BELTS	Curele
PRIVATESHOPSEARCH_EQUIPMENT_HELMETS	Casti
PRIVATESHOPSEARCH_EQUIPMENT_TALISMAN	Talismane
PRIVATESHOPSEARCH_COSTUMES	Costume
PRIVATESHOPSEARCH_COSTUMES_BODY	Costum
PRIVATESHOPSEARCH_COSTUMES_HAIR	Frizura
PRIVATESHOPSEARCH_COSTUMES_WEAPON_SKIN	Skin de Arma
PRIVATESHOPSEARCH_COSTUMES_SHOULDER_SASHES	Skin de Esarfa
PRIVATESHOPSEARCH_DRAGONSOULALCHEMY_DRAGON_BEANS	Fasole de Dragon
PRIVATESHOPSEARCH_CONSUMABLES	Consumabile
PRIVATESHOPSEARCH_CONSUMABLES_DEWS	Roua
PRIVATESHOPSEARCH_CONSUMABLES_HERBS	Herbs
PRIVATESHOPSEARCH_BOOKS_SKILLBOOK	Carti
PRIVATESHOPSEARCH_BOOKS_OTHERBOOK	Alte Carti
PRIVATESHOPSEARCH_BOOKS_WARDBOOK	Ward Carti
PRIVATESHOPSEARCH_BOOKS_BOOSTBOOK	Boost Carti
PRIVATESHOPSEARCH_BOOKS_PETBOOK	Carti pentru animale
PRIVATESHOPSEARCH_BOOKS_LOWPETBOOKS	Carti pentru animale mici
PRIVATESHOPSEARCH_OTHERITEMS_REFINEMENT	Obiecte Uppgrade
PRIVATESHOPSEARCH_OTHERITEMS_BIOLOGIST	Obiecte Biologo
PRIVATESHOPSEARCH_OTHERITEMS_QUEST	Obiecte de Misiuni
PRIVATESHOPSEARCH_OTHERITEMS_ENERGY_SHARDS	Cioburi de energie
PRIVATESHOPSEARCH_OTHERITEMS_CHESTS	Cufere
PRIVATESHOPSEARCH_HELPFULLITEMS	Articole utile
PRIVATESHOPSEARCH_HELPFULLITEMS_ENCHANT_ITEM	Vreste Obiectul
PRIVATESHOPSEARCH_HELPFULLITEMS_OTHER_SWITCHERS	Alte Schimbatoare
PRIVATESHOPSEARCH_HELPFULLITEMS_ADVANCED_ITEMS	Obiecte avansate
PRIVATESHOPSEARCH_HELPFULLITEMS_METIN_STONE	Ghost Stone
PRIVATESHOPSEARCH_HELPFULLITEMS_RINGS	Inele
PRIVATESHOPSEARCH_ORES	Minereuri
PRIVATESHOPSEARCH_ORES_ORE	Minereu
PRIVATESHOPSEARCH_ORES_REFINED_ORE	Minereu rafinat
PRIVATESHOPSEARCH_ORES_REFINED_ORE2	Minereu rafinat+
PRIVATESHOPSEARCH_PETS_NICKNAME_SCROLL	Scroll pentru Nume de Pet
PRIVATESHOPSEARCH_PETS_PETS	Pet
PRIVATESHOPSEARCH_MOUNTS	Mounturi
PRIVATESHOPSEARCH_PETS_NEWPETS	Pet System Pets
SHOPSEARCHCENTERTEXT	O secunda... cautam obiectele...
SHOPSEARCH_NEED_WAIT	Mai incet. Trebuie sa astepti cateva secunde..
SHOPSEARCH_NEED_LIST	Trebuie sa selectezi iteme inainte
SHOPSEARCH_NOT_ENOUGH_MONEY	Nu ai suficient Yang.
SHOPSEARCH_CLASS	Clasa
SHOPSEARCH_PRICE	Pret
SHOPSEARCH_OBJECTS	Obiecte
SHOPSEARCH_FILTERS	Nivel - Nivel Obiect
SHOPSEARCH_SEARCH_TEXT	CAUTA OBIECT
SHOPSEARCH_SEARCH_BTN	Cauta
SHOPSEARCH_BUY_BTN	Cumpara selectate
SHOPSEARCH_ALL_CLASS	Toata Clasa
PRIVATESHOPSEARCH_AllITEMS	Toate Obiectele
PRIVATESHOPSEARCH_EQUIPMENT_RINGS	Inele
PRIVATESHOPSEARCH_EQUIPMENT_PENDANT	Talismane
CREATE_SEX	Gen
CREATE_MAN	Barbat
CREATE_WOMAN	Femeie
REFINEMENT_GRADE	Gradul de rafinament
ALCHEMY_CLASS	Clasa de Alchimie
PRICE01	Pret:
PRICE02	Pret: x%d
SHOPSEARCH_BUY_QUESTION	%d obiecte selectate. Total %s Yang.
CHEST_TOOLTIP_TEXT_OPEN	Deschide toate
TOOLTIP_RENDER_TARGET	|Eemoji/key_shift|e - |Eemoji/key_x|e - |Eemoji/key_lclick|e - Previzualizare
RENDER_MOVE_TEXT	Misca - |Eemoji/key_right_new|e
RENDER_WHEEL_TEXT	Zoom - |Eemoji/key_wheel|e
APP_MINI_TITLE	Test Server
DISCORD_STUF_MESSAGE	Whisper from %s
OPTION_SPECIAL_MESSAGE	Windows Message
DISCORD_TEXT_TITLE	Server Discord Message
DISCORD_TEXT_TEXT	Welcome to our server. Did you come to our Discord Server? Click for link...
COSTUME_SLOT_MOUNT_SKIN	Aspect Mount
BEAD_COUNT	%d
CZ_REWARD_QUESTION_COMPLETE	Would you like to complete?
CZ_REWARD_TOOLTIP_10GAN	10 Celestial stem
CZ_REWARD_TOOLTIP_10GAN_COUNT	The number of my 10 Celestial stem
CZ_REWARD_TOOLTIP_10GAN_NEED_COUNT	The number of required 10 Celestial stem
CZ_REWARD_TOOLTIP_12ZI	Zodiac talisman
CZ_REWARD_TOOLTIP_12ZI_COUNT	The number of my Zodiac talismans
CZ_REWARD_TOOLTIP_12ZI_NEED_COUNT	The number of required Zodiac tailsmans
CZ_REWARD_TOOLTIP_ALL_BOX	Gold Case
CZ_REWARD_TOOLTIP_CAN_GET_ALL_BOX	Can get Gold Case
CZ_REWARD_TOOLTIP_CAN_GET_GREEN_BOX	Can get Green Case
CZ_REWARD_TOOLTIP_CAN_GET_YELLOW_BOX	Can get Yellow Case
CZ_REWARD_TOOLTIP_COMPLETABLE	Completable
CZ_REWARD_TOOLTIP_GREEN_BOX	Green Case
CZ_REWARD_TOOLTIP_GREEN_BOX_COMP_CNT	Completed Green Case %d times
CZ_REWARD_TOOLTIP_WEEKLY	Day
CZ_REWARD_TOOLTIP_WEEKLY_FRI	Friday
CZ_REWARD_TOOLTIP_WEEKLY_MON	Monday
CZ_REWARD_TOOLTIP_WEEKLY_SAT	Saturday
CZ_REWARD_TOOLTIP_WEEKLY_SAT_SUN	Saturday, Sunday
CZ_REWARD_TOOLTIP_WEEKLY_THU	Thursday
CZ_REWARD_TOOLTIP_WEEKLY_TUE	Tuesday
CZ_REWARD_TOOLTIP_WEEKLY_WED	Wednesday
CZ_REWARD_TOOLTIP_YELLOW_BOX	Yellow Case
CZ_REWARD_TOOLTIP_YELLOW_BOX_COMP_CNT	Completed Yellow Case %d times
BEAD	Animasphere
SHOP_NOT_ENOUGH_LUCKY	Alma hakkýnýz kalmadý.
NEW_AFFECT_AUTO_PICK_UP	Auto Pickup Activ.	SNA
SWITCHBOT_ACTIVE	Sistemul schimba bonusul al obiectului, va continua pana cand switchbot atinge valoarea pe care ai introdus-o sau pana cand il opresti.
TRACK_OPEN_SHOP	Magazin
TRACK_DUNGEON_INFORMATION	Informatie#Temnite
TRACK_BOSS_INFORMATION	Informatie#WorldBoss
TRACK_DUNGEON_NOTICE_INFORMATION	Anuntama cand Temnita#e disponibila
TRACK_BOSS_NOTICE_INFORMATION	Anuntama cand World#Boss e in viata
TRACK_DUNGEON_LEVEL_FIELD	Nivel: %d - %d
TRACK_BOSS_LEVEL_FIELD	Nivel Necesar: %d - %d
TRACK_DUNGEON_PARTY_FIELD	Grup: %s
TRACK_BOSS_PARTY_FIELD	Cooldown: %s
TRACK_DUNGEON_PARTY_NEED	Necesar
TRACK_DUNGEON_PARTY_NOT_NEED	Nu este Necesar
TRACK_DUNGEON_COOLDOWN_FIELD	Cooldown: %s
TRACK_BOSS_COOLDOWN_FIELD	Harta: %s
TRACK_STATUS_FIELD	Status: %s
TRACK_STATUS_AVAILABLE	Disponibil
TRACK_STATUS_ALIVE	Viu    CH%d
TRACK_DUNGEON_KEY	Cheie
TRACK_TELEPORT	Teleport
TRACK_WINDOW_TITLE	[F5] Informatie Temnite
TRACK_DUNGEON_READY	[Temnita] %s este disponibila!
TRACK_BOSS_READY	[WorldBoss] %s a aparut!
TRACK_WB_1	Generalul Wu
TRACK_WB_1_MAP	Templul Zodiacal
TRACK_WB_2	Generalul You
TRACK_WB_3	Generalul Chou
TRACK_WB_4	Generalul Xu
TRACK_WB_5	Generalul Chen
TRACK_WB_6	Gardianul Dunelor
TRACK_WB_6_MAP	Mount Odyssey
FISHGAME_TITLE	Peste
EXCHANGELOG_TITLE	Log de comert
EXCHANGELOG_OWNERNAME	Propietarul
EXCHANGELOG_TARGETNAME	Destin
EXCHANGELOG_GOLDTRADED	Yang
EXCHANGELOG_DATE	Data
EXCHANGELOG_IP	IP
EXCHANGELOG_CONTENT	Continut
EXCHANGELOG_DELETESELECTED	Sterge selectat
EXCHANGELOG_DELETEALL	Sterge tot
EXCHANGELOG_CHANGEPASS	Schimba parola
EXCHANGELOG_FAKETITLE	%s la %s
EXCHANGELOG_LOADING	Loading...
EXCHANGELOG_INPUTTITLE	Sterge logul
EXCHANGELOG_INPUTDESC	Scrie codul de stergere al caracterului
EXCHANGELOG_INPUT_NOT_NUMBER	Scrie codul de stergere
EXCHANGELOG_INPUT_NOT_ENOUGHT_SIZE	Scrie codul de stergere al caracterului
EXCHANGELOG_INPUT_NOT_SAME_CODE	Acest cod e incorect
EXCHANGELOG_INPUT_NOT_HAS_LOG	Nu ai nici-un log sa stergi
GAYA_BUY	Vrei sa cumpero {} la un pret de {} puncte Vidra?
GAYA_BOUGHT	Acest articol a fost cumparat!
GAYA_OPEN_SLOT	Vrei sa deblochezi un slot?
GAYA_NO_GEM	Nu ai suficiente puncte Vidra!
GAYA_REFRESH	Vrei sa elimini timpul de astepare?
NEW_AFFECT_VOTE4BUFF	Vote4Bonus	SNA
MINI_GAME_RUMI_DISCARD_QUESTION	Esti sigur ca doresti sa lasi acest card?
